ticket,site,row,section,url,distinctPricesCount,maxTimestampmillis
seatgeek-vb3iYnR5Y0o,seatgeek,H,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=vb3iYnR5Y0o,3,1662036268783
seatgeek-V4KUmNmmw5G,seatgeek,K,134,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=V4KUmNmmw5G,3,1662036268783
vividseats-VB5734683073,vividseats,L,302,https://www.vividseats.com//production/3727337?showDetails=VB5734683073&qty=1,1,1662036268783
seatgeek-05VTRrAaw4a,seatgeek,H,118,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=05VTRrAaw4a,3,1662036268783
vividseats-VB5724947759,vividseats,E,128,https://www.vividseats.com//production/3727337?showDetails=VB5724947759&qty=1,1,1662036268783
seatgeek-nx0swD94KPV,seatgeek,P,335,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=nx0swD94KPV,3,1662036268783
seatgeek-LbviX43kBwD,seatgeek,D,128,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=LbviX43kBwD,3,1662036268783
stubhub-5137057431,stubhub,G,105,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5137057431,1,1662036268783
stubhub-5478004614,stubhub,,101,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5478004614,1,1662036268783
vividseats-VB5554850533,vividseats,B,102,https://www.vividseats.com//production/3727337?showDetails=VB5554850533&qty=1,1,1662036268783
vividseats-VB5560436505,vividseats,F,31,https://www.vividseats.com//production/3727337?showDetails=VB5560436505&qty=1,1,1662036268783
stubhub-5473680898,stubhub,B,133,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473680898,1,1662036268783
stubhub-5474105007,stubhub,K,303,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105007,1,1662036268783
seatgeek-Zm9h6K6OJ8k,seatgeek,D,53,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=Zm9h6K6OJ8k,3,1662036268783
vividseats-VB5742357582,vividseats,X,314,https://www.vividseats.com//production/3727337?showDetails=VB5742357582&qty=1,1,1662036268783
seatgeek-3q7fv0qDBdE,seatgeek,L,322,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fv0qDBdE,3,1662036268783
vividseats-VB5659472454,vividseats,G,20,https://www.vividseats.com//production/3727337?showDetails=VB5659472454&qty=1,1,1662036268783
seatgeek-YgJtqM8Zjdx,seatgeek,U,318,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=YgJtqM8Zjdx,3,1662036268783
vividseats-VB5736574696,vividseats,E,329,https://www.vividseats.com//production/3727337?showDetails=VB5736574696&qty=1,1,1662036268783
stubhub-5460560204,stubhub,J,333,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460560204,1,1662036268783
seatgeek-eeac5qzXJVO,seatgeek,G,118,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=eeac5qzXJVO,3,1662036268783
stubhub-5475143251,stubhub,M,106,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5475143251,1,1662036268783
stubhub-5453236281,stubhub,H,59,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5453236281,1,1662036268783
stubhub-5477292462,stubhub,N,104,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477292462,1,1662036268783
seatgeek-rVOH8d3aEjM,seatgeek,K,128,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=rVOH8d3aEjM,3,1662036268783
seatgeek-w3Jsqrq3dzN,seatgeek,K,129,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3Jsqrq3dzN,3,1662036268783
vividseats-VB5738697309,vividseats,S,310,https://www.vividseats.com//production/3727337?showDetails=VB5738697309&qty=1,1,1662036268783
seatgeek-DdwHz3aa9KN,seatgeek,K,330,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=DdwHz3aa9KN,3,1662036268783
vividseats-VB5734654476,vividseats,Y,316,https://www.vividseats.com//production/3727337?showDetails=VB5734654476&qty=1,1,1662036268783
seatgeek-6mOhKpDlM57,seatgeek,A,320,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=6mOhKpDlM57,3,1662036268783
vividseats-VB5479717457,vividseats,U,336,https://www.vividseats.com//production/3727337?showDetails=VB5479717457&qty=1,1,1662036268783
vividseats-VB5734678908,vividseats,D,53,https://www.vividseats.com//production/3727337?showDetails=VB5734678908&qty=1,1,1662036268783
seatgeek-X03tOqYb7J8,seatgeek,D,128,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=X03tOqYb7J8,3,1662036268783
vividseats-VB5734582962,vividseats,F,66,https://www.vividseats.com//production/3727337?showDetails=VB5734582962&qty=1,1,1662036268783
seatgeek-YgJtqMNV59P,seatgeek,F,306,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=YgJtqMNV59P,3,1662036268783
seatgeek-dNgUZdbvzma,seatgeek,H,23,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=dNgUZdbvzma,3,1662036268783
vividseats-VB5227721115,vividseats,Q,311,https://www.vividseats.com//production/3727337?showDetails=VB5227721115&qty=1,1,1662036268783
seatgeek-7KnterL0q4Y,seatgeek,W,324,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=7KnterL0q4Y,3,1662036268783
seatgeek-b4wURPxOVYw,seatgeek,O,313,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=b4wURPxOVYw,3,1662036268783
stubhub-5309648072,stubhub,W,314,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5309648072,3,1662036268783
seatgeek-2v0clbJ86ZB,seatgeek,F,128,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=2v0clbJ86ZB,3,1662036268783
vividseats-VB5734343993,vividseats,B,133,https://www.vividseats.com//production/3727337?showDetails=VB5734343993&qty=1,1,1662036268783
stubhub-5405129061,stubhub,E,332,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405129061,1,1662036268783
stubhub-5427957435,stubhub,M,135,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5427957435,2,1662036268783
stubhub-5437488254,stubhub,H,116,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5437488254,1,1662036268783
stubhub-5471713374,stubhub,E,54,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471713374,1,1662036268783
vividseats-VB5740993205,vividseats,F,127,https://www.vividseats.com//production/3727337?showDetails=VB5740993205&qty=1,1,1662036268783
stubhub-5328697114,stubhub,E,133,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5328697114,1,1662036268783
vividseats-VB5735119457,vividseats,H,105,https://www.vividseats.com//production/3727337?showDetails=VB5735119457&qty=1,1,1662036268783
seatgeek-GAaIOg3nYJ6,seatgeek,J,302,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=GAaIOg3nYJ6,3,1662036268783
vividseats-VB5560434923,vividseats,B,121,https://www.vividseats.com//production/3727337?showDetails=VB5560434923&qty=1,1,1662036268783
vividseats-VB5730023790,vividseats,M,107,https://www.vividseats.com//production/3727337?showDetails=VB5730023790&qty=1,1,1662036268783
seatgeek-DdwHz33Vvrq,seatgeek,A,310,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=DdwHz33Vvrq,3,1662036268783
vividseats-VB5479717323,vividseats,U,336,https://www.vividseats.com//production/3727337?showDetails=VB5479717323&qty=1,1,1662036268783
vividseats-VB5727984025,vividseats,R,326,https://www.vividseats.com//production/3727337?showDetails=VB5727984025&qty=1,1,1662036268783
stubhub-5467538048,stubhub,,123,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467538048,1,1662036268783
seatgeek-8lKt3z38DPb,seatgeek,C,53,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=8lKt3z38DPb,3,1662036268783
vividseats-VB5560836729,vividseats,E,332,https://www.vividseats.com//production/3727337?showDetails=VB5560836729&qty=1,1,1662036268783
seatgeek-lxVsqJxAK3x,seatgeek,O,333,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqJxAK3x,3,1662036268783
seatgeek-NrqUJMJkqPl,seatgeek,F,304,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=NrqUJMJkqPl,3,1662036268783
stubhub-5460143928,stubhub,O,313,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460143928,1,1662036268783
vividseats-VB5739409390,vividseats,F,303,https://www.vividseats.com//production/3727337?showDetails=VB5739409390&qty=1,1,1662036268783
stubhub-5478074318,stubhub,O,323,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5478074318,1,1662036268783
stubhub-5425415501,stubhub,U,329,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5425415501,2,1662036268783
seatgeek-A6rsn6XRal6,seatgeek,A,123,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=A6rsn6XRal6,3,1662036268783
stubhub-5405330572,stubhub,G,118,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405330572,1,1662036268783
vividseats-VB5653140934,vividseats,X,307,https://www.vividseats.com//production/3727337?showDetails=VB5653140934&qty=1,1,1662036268783
seatgeek-ROXHZGB5N9G,seatgeek,N,313,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=ROXHZGB5N9G,3,1662036268783
stubhub-5353178598,stubhub,N,320,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5353178598,1,1662036268783
stubhub-5453949603,stubhub,,127,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5453949603,1,1662036268783
vividseats-VB5479582664,vividseats,K,120,https://www.vividseats.com//production/3727337?showDetails=VB5479582664&qty=1,2,1662036268783
stubhub-5474322256,stubhub,E,4,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474322256,1,1662036268783
seatgeek-X03tOqkzDMa,seatgeek,L,123,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=X03tOqkzDMa,3,1662036268783
seatgeek-LbviXwXRozx,seatgeek,N,330,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=LbviXwXRozx,3,1662036268783
vividseats-VB5734676585,vividseats,C,19,https://www.vividseats.com//production/3727337?showDetails=VB5734676585&qty=1,1,1662036268783
seatgeek-MAeIB5a5lk8,seatgeek,A,106,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=MAeIB5a5lk8,3,1662036268783
stubhub-5146415911,stubhub,F,105,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5146415911,1,1662036268783
stubhub-5453511050,stubhub,M,107,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5453511050,1,1662036268783
seatgeek-nx0swD9RpEG,seatgeek,N,119,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=nx0swD9RpEG,3,1662036268783
stubhub-5476969741,stubhub,,120,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5476969741,1,1662036268783
stubhub-5374802416,stubhub,W,308,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5374802416,1,1662036268783
stubhub-5415278120,stubhub,L,109,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5415278120,1,1662036268783
seatgeek-KezcrGrN3wz,seatgeek,L,305,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=KezcrGrN3wz,3,1662034400198
seatgeek-pVXHmll442x,seatgeek,L,314,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=pVXHmll442x,3,1662036268783
stubhub-5296157883,stubhub,C,132,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5296157883,1,1662036268783
vividseats-VB5737611959,vividseats,E,114,https://www.vividseats.com//production/3727337?showDetails=VB5737611959&qty=1,1,1662036268783
seatgeek-JABI56rwmAN,seatgeek,F,319,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=JABI56rwmAN,3,1662036268783
vividseats-VB5655593059,vividseats,O,333,https://www.vividseats.com//production/3727337?showDetails=VB5655593059&qty=1,1,1662036268783
seatgeek-DdwHz3rGzYg,seatgeek,G,65,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=DdwHz3rGzYg,3,1662036268783
stubhub-5472783412,stubhub,,321,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472783412,1,1662036268783
seatgeek-jDvsEmeRJBB,seatgeek,W,328,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=jDvsEmeRJBB,3,1662036268783
seatgeek-5EjuqY67m7r,seatgeek,S,321,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=5EjuqY67m7r,3,1662036268783
stubhub-5477955437,stubhub,N,310,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477955437,1,1662036268783
seatgeek-lxVsqJ3g83b,seatgeek,J,122,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqJ3g83b,3,1662036268783
stubhub-5405725048,stubhub,G,135,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405725048,1,1662036268783
stubhub-5405330915,stubhub,A,102,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405330915,1,1662036268783
seatgeek-4vXcG7GgEOR,seatgeek,G,121,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=4vXcG7GgEOR,3,1662036268783
vividseats-VB5560836728,vividseats,E,332,https://www.vividseats.com//production/3727337?showDetails=VB5560836728&qty=1,1,1662036268783
seatgeek-eeac54aMO0v,seatgeek,J,121,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=eeac54aMO0v,3,1662036268783
stubhub-5419788873,stubhub,,314,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5419788873,1,1662036268783
vividseats-VB5677130246,vividseats,H,21,https://www.vividseats.com//production/3727337?showDetails=VB5677130246&qty=1,1,1662036268783
stubhub-5430939730,stubhub,W,328,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5430939730,1,1662036268783
seatgeek-7KnteDYrzVg,seatgeek,D,53,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=7KnteDYrzVg,3,1662036268783
stubhub-5472494271,stubhub,O,330,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472494271,1,1662036268783
stubhub-5477810425,stubhub,,319,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477810425,1,1662036268783
stubhub-5477795212,stubhub,,335,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477795212,1,1662036268783
vividseats-VB5651318140,vividseats,S,321,https://www.vividseats.com//production/3727337?showDetails=VB5651318140&qty=1,1,1662036268783
seatgeek-w3Jsqrqw40K,seatgeek,J,122,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3Jsqrqw40K,3,1662036268783
stubhub-5477892501,stubhub,K,306,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477892501,1,1662036268783
stubhub-5440797652,stubhub,,327,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5440797652,1,1662036268783
vividseats-VB5741647037,vividseats,J,122,https://www.vividseats.com//production/3727337?showDetails=VB5741647037&qty=1,1,1662036268783
stubhub-5467101628,stubhub,C,326,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467101628,1,1662036268783
seatgeek-dNgUZd98Yj9,seatgeek,C,105,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=dNgUZd98Yj9,3,1662036268783
stubhub-5460077018,stubhub,J,330,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460077018,1,1662036268783
stubhub-5334891117,stubhub,G,335,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5334891117,1,1662036268783
seatgeek-jDvsEoEGKE3,seatgeek,N,133,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=jDvsEoEGKE3,3,1662036268783
stubhub-5460143630,stubhub,N,328,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460143630,1,1662036268783
seatgeek-eeac5qqBMjX,seatgeek,P,324,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=eeac5qqBMjX,3,1662036268783
stubhub-5477181974,stubhub,J,323,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477181974,1,1662036268783
seatgeek-rVOH8deVK6D,seatgeek,N,107,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=rVOH8deVK6D,3,1662036268783
vividseats-VB5734678333,vividseats,N,108,https://www.vividseats.com//production/3727337?showDetails=VB5734678333&qty=1,1,1662036268783
seatgeek-7KnteDeqkO7,seatgeek,F,118,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=7KnteDeqkO7,3,1662036268783
vividseats-VB5560434920,vividseats,B,134,https://www.vividseats.com//production/3727337?showDetails=VB5560434920&qty=1,1,1662036268783
seatgeek-mxAsLmLLJKr,seatgeek,J,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=mxAsLmLLJKr,3,1662036268783
stubhub-5477121842,stubhub,S,321,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477121842,1,1662036268783
seatgeek-9P2cxrJXRmE,seatgeek,O,332,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=9P2cxrJXRmE,3,1662036268783
seatgeek-O7AhkRkjxPR,seatgeek,G,22,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=O7AhkRkjxPR,3,1662036268783
stubhub-5476949003,stubhub,,128,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5476949003,1,1662036268783
seatgeek-b4wURBRgLXV,seatgeek,E,303,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=b4wURBRgLXV,1,1662036268783
vividseats-VB5734626586,vividseats,L,334,https://www.vividseats.com//production/3727337?showDetails=VB5734626586&qty=1,1,1662036268783
seatgeek-g48UGE084OO,seatgeek,K,331,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=g48UGE084OO,3,1662036268783
stubhub-5477890882,stubhub,G,22,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477890882,1,1662036268783
vividseats-VB5660374490,vividseats,O,303,https://www.vividseats.com//production/3727337?showDetails=VB5660374490&qty=1,1,1662036268783
vividseats-VB5707316249,vividseats,C,132,https://www.vividseats.com//production/3727337?showDetails=VB5707316249&qty=1,1,1662036268783
seatgeek-lxVsqJoXm9N,seatgeek,K,330,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=lxVsqJoXm9N,3,1662036268783
seatgeek-KezcrG5J2Y0,seatgeek,E,54,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=KezcrG5J2Y0,3,1662036268783
stubhub-5470391682,stubhub,,65,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5470391682,1,1662036268783
seatgeek-w3JsqrYZqaj,seatgeek,L,314,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=w3JsqrYZqaj,3,1662036268783
vividseats-VB5491367723,vividseats,O,301,https://www.vividseats.com//production/3727337?showDetails=VB5491367723&qty=1,1,1662035649492
seatgeek-9P2cxr626o0,seatgeek,M,322,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=9P2cxr626o0,3,1662036268783
vividseats-VB5740841145,vividseats,G,121,https://www.vividseats.com//production/3727337?showDetails=VB5740841145&qty=1,1,1662036268783
vividseats-VB5491367719,vividseats,Y,332,https://www.vividseats.com//production/3727337?showDetails=VB5491367719&qty=1,2,1662036268783
seatgeek-EroUbdlPa2L,seatgeek,G,65,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=EroUbdlPa2L,3,1662036268783
stubhub-5328696940,stubhub,G,106,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5328696940,1,1662036268783
vividseats-VB5740372692,vividseats,D,50,https://www.vividseats.com//production/3727337?showDetails=VB5740372692&qty=1,1,1662036268783
stubhub-5477985144,stubhub,C,101,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5477985144,1,1662036268783
vividseats-VB5740946125,vividseats,E,116,https://www.vividseats.com//production/3727337?showDetails=VB5740946125&qty=1,1,1662036268783
vividseats-VB5508313705,vividseats,X,313,https://www.vividseats.com//production/3727337?showDetails=VB5508313705&qty=1,2,1662036268783
stubhub-5405330922,stubhub,D,118,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5405330922,1,1662036268783
stubhub-5471706702,stubhub,D,53,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471706702,1,1662036268783
seatgeek-PX0sXlGengY,seatgeek,G,65,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=PX0sXlGengY,3,1662036268783
seatgeek-ROXHZGj2XpX,seatgeek,K,135,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=ROXHZGj2XpX,3,1662036268783
seatgeek-jDvsEo67nYk,seatgeek,A,320,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=jDvsEo67nYk,3,1662036268783
vividseats-VB5660375565,vividseats,J,324,https://www.vividseats.com//production/3727337?showDetails=VB5660375565&qty=1,1,1662036268783
seatgeek-NrqUJ8nzrJX,seatgeek,F,324,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=NrqUJ8nzrJX,3,1662036268783
vividseats-VB5738992977,vividseats,O,309,https://www.vividseats.com//production/3727337?showDetails=VB5738992977&qty=1,1,1662036268783
seatgeek-3q7fv0qlvDv,seatgeek,N,328,https://seatgeek.com/us-open-tennis-session-24-womens-final-mixed-doubles-final-tickets/tennis/2022-09-10-12-pm/r/5511060?listing=3q7fv0qlvDv,3,1662036268783
stubhub-5474105240,stubhub,M,105,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105240,1,1662036268783
stubhub-5476582682,stubhub,,Courtside,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5476582682,1,1662036268783
stubhub-5310143474,stubhub,D,22,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5310143474,1,1662036268783
