ticket,site,row,section,title,note,url,distinctPricesCount,maxTimestampmillis
stubhub-5427954275,stubhub,O,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5427954275,12,1662510446054
stubhub-5427957435,stubhub,M,135,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5427957435,11,1662505526691
stubhub-5429340081,stubhub,,306,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429340081,1,1662180619602
stubhub-5429340942,stubhub,,334,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429340942,1,1662418750539
stubhub-5429340982,stubhub,,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429340982,5,1662326009852
stubhub-5429341038,stubhub,,317,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341038,2,1662596828482
stubhub-5429341049,stubhub,,135,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341049,5,1662594911191
stubhub-5429341224,stubhub,,335,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341224,1,1662309091913
stubhub-5429341483,stubhub,,337,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341483,1,1662213105144
stubhub-5429341548,stubhub,,117,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341548,1,1662048350762
stubhub-5429341647,stubhub,,326,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341647,1,1662213105144
stubhub-5429341730,stubhub,,324,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341730,4,1662325091065
stubhub-5429341833,stubhub,,339,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341833,2,1662172493663
stubhub-5429341910,stubhub,,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429341910,3,1662180619602
stubhub-5429342392,stubhub,,130,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429342392,1,1662040653139
stubhub-5429342954,stubhub,,321,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429342954,1,1662180619602
stubhub-5429375295,stubhub,,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429375295,5,1662213105144
stubhub-5429375398,stubhub,,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5429375398,2,1662180619602
stubhub-5430141538,stubhub,G,20,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5430141538,1,1662046501473
stubhub-5430939730,stubhub,W,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5430939730,69,1662596828482
stubhub-5431163975,stubhub,,329,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5431163975,1,1662180619602
stubhub-5431475761,stubhub,,335,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5431475761,1,1662172493663
stubhub-5433991761,stubhub,,308,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5433991761,1,1662329692439
stubhub-5433994124,stubhub,,323,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5433994124,3,1662526712382
stubhub-5434840043,stubhub,,339,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5434840043,2,1662172493663
stubhub-5436530780,stubhub,,339,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5436530780,2,1662213105144
stubhub-5437488254,stubhub,H,116,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5437488254,7,1662596828482
stubhub-5437636497,stubhub,,117,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5437636497,4,1662213105144
stubhub-5439746556,stubhub,,102,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5439746556,4,1662462624910
stubhub-5440145981,stubhub,M,109,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5440145981,1,1662119576462
stubhub-5440454159,stubhub,Q,330,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5440454159,1,1662596828482
stubhub-5440797652,stubhub,,327,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5440797652,1,1662157600437
stubhub-5441056943,stubhub,,308,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5441056943,2,1662172493663
stubhub-5441327859,stubhub,J,129,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5441327859,1,1662135731709
stubhub-5442511175,stubhub,C,58,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5442511175,4,1662596828482
stubhub-5445498334,stubhub,H,21,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5445498334,1,1662149540308
stubhub-5449009236,stubhub,P,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5449009236,1,1662060397120
stubhub-5449012775,stubhub,Q,333,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5449012775,6,1662580324370
stubhub-5449124675,stubhub,O,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5449124675,1,1662084370381
stubhub-5451173515,stubhub,E,321,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5451173515,1,1662596828482
stubhub-5451732909,stubhub,Y,308,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5451732909,1,1662596828482
stubhub-5452608565,stubhub,N,114,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5452608565,3,1662172493663
stubhub-5453236281,stubhub,H,59,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5453236281,17,1662596828482
stubhub-5453458799,stubhub,C,132,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5453458799,1,1662172817974
stubhub-5453511050,stubhub,M,107,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5453511050,2,1662068777570
stubhub-5453730357,stubhub,,102,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5453730357,3,1662412134214
stubhub-5453949603,stubhub,,127,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5453949603,3,1662569818618
stubhub-5454017842,stubhub,,309,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5454017842,1,1662056375899
stubhub-5454043745,stubhub,,129,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5454043745,1,1662048350762
stubhub-5454068249,stubhub,,108,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5454068249,1,1662157600437
stubhub-5454135113,stubhub,,132,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5454135113,2,1662172493663
stubhub-5454932828,stubhub,,116,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5454932828,1,1662040653139
stubhub-5455071429,stubhub,M,112,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5455071429,3,1662552665040
stubhub-5455088146,stubhub,,105,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5455088146,2,1662213105144
stubhub-5455174733,stubhub,D,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5455174733,4,1662596828482
stubhub-5455543985,stubhub,G,65,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5455543985,2,1662052669342
stubhub-5455788284,stubhub,,112,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5455788284,3,1662556472799
stubhub-5456441054,stubhub,,132,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5456441054,1,1662040653139
stubhub-5456508309,stubhub,,133,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5456508309,1,1662056375899
stubhub-5456866977,stubhub,,121,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5456866977,1,1662126196638
stubhub-5456872183,stubhub,,303,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5456872183,1,1662165037169
stubhub-5456923462,stubhub,,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5456923462,2,1662087506232
stubhub-5458172012,stubhub,,314,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5458172012,5,1662283777984
stubhub-5458483055,stubhub,,113,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5458483055,1,1662040653139
stubhub-5458563781,stubhub,,317,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5458563781,2,1662592749626
stubhub-5459021788,stubhub,,135,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5459021788,3,1662307262768
stubhub-5459899458,stubhub,,118,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5459899458,4,1662210455996
stubhub-5460076807,stubhub,G,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460076807,8,1662484622621
stubhub-5460077018,stubhub,J,330,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460077018,2,1662047117644
stubhub-5460077220,stubhub,A,320,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460077220,6,1662213105144
stubhub-5460077553,stubhub,A,322,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460077553,8,1662501744186
stubhub-5460077887,stubhub,K,330,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460077887,10,1662596828482
stubhub-5460143630,stubhub,N,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460143630,40,1662596828482
stubhub-5460143640,stubhub,L,314,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460143640,41,1662596828482
stubhub-5460143644,stubhub,M,314,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460143644,39,1662596828482
stubhub-5460143928,stubhub,O,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460143928,34,1662596828482
stubhub-5460175148,stubhub,G,27,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460175148,2,1662149862177
stubhub-5460496099,stubhub,G,121,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460496099,10,1662213105144
stubhub-5460545010,stubhub,O,309,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460545010,1,1662071264509
stubhub-5460560204,stubhub,J,333,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5460560204,7,1662596828482
stubhub-5461236724,stubhub,,118,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5461236724,3,1662385121827
stubhub-5463006551,stubhub,A,127,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5463006551,5,1662323697671
stubhub-5463402979,stubhub,M,117,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5463402979,1,1662041882903
stubhub-5463572714,stubhub,,106,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5463572714,2,1662213105144
stubhub-5463626139,stubhub,,134,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5463626139,3,1662433823978
stubhub-5463648186,stubhub,,103,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5463648186,1,1662523861686
stubhub-5464933581,stubhub,,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5464933581,5,1662119257104
stubhub-5464991341,stubhub,E,128,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5464991341,1,1662063188526
stubhub-5464991348,stubhub,D,128,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5464991348,2,1662116165723
stubhub-5466475537,stubhub,,128,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5466475537,3,1662405822583
stubhub-5466486600,stubhub,,310,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5466486600,1,1662170547487
stubhub-5466514837,stubhub,,322,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5466514837,4,1662180619602
stubhub-5466588472,stubhub,,136,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5466588472,1,1662040653139
stubhub-5466818654,stubhub,,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5466818654,2,1662255282716
stubhub-5466833628,stubhub,,133,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5466833628,3,1662329692439
stubhub-5466834284,stubhub,,121,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5466834284,4,1662276367962
stubhub-5467007555,stubhub,,109,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467007555,5,1662470740334
stubhub-5467081653,stubhub,,105,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467081653,5,1662462624910
stubhub-5467101628,stubhub,C,326,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467101628,1,1662048967012
stubhub-5467108000,stubhub,,308,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467108000,1,1662430088279
stubhub-5467434787,stubhub,,22,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467434787,4,1662593706195
stubhub-5467518579,stubhub,,107,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467518579,5,1662471687304
stubhub-5467532532,stubhub,,319,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467532532,2,1662134501263
stubhub-5467538048,stubhub,,123,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467538048,6,1662557425081
stubhub-5467602787,stubhub,,132,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467602787,3,1662520060597
stubhub-5467626981,stubhub,,315,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467626981,1,1662040653139
stubhub-5467840330,stubhub,,115,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467840330,1,1662213105144
stubhub-5467862417,stubhub,,120,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5467862417,2,1662180619602
stubhub-5468518911,stubhub,,306,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5468518911,1,1662134501263
stubhub-5468561297,stubhub,,122,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5468561297,4,1662213105144
stubhub-5469213470,stubhub,,326,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5469213470,2,1662424419051
stubhub-5469748142,stubhub,F,310,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5469748142,7,1662596828482
stubhub-5470180120,stubhub,K,314,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5470180120,2,1662596828482
stubhub-5470377085,stubhub,,311,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5470377085,3,1662172493663
stubhub-5470391682,stubhub,,65,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5470391682,1,1662056375899
stubhub-5471108913,stubhub,C,128,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471108913,2,1662063809084
stubhub-5471121381,stubhub,K,331,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471121381,1,1662036268783
stubhub-5471123283,stubhub,M,107,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471123283,4,1662468308028
stubhub-5471579175,stubhub,,111,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471579175,3,1662483676049
stubhub-5471593016,stubhub,,316,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471593016,1,1662267653529
stubhub-5471593482,stubhub,,331,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471593482,4,1662471687304
stubhub-5471706702,stubhub,D,53,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471706702,1,1662070953749
stubhub-5471713374,stubhub,E,54,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471713374,1,1662049583015
stubhub-5471896603,stubhub,,327,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5471896603,1,1662134501263
stubhub-5472029632,stubhub,L,327,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472029632,3,1662178342961
stubhub-5472216018,stubhub,,304,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472216018,5,1662477581269
stubhub-5472227823,stubhub,,128,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472227823,1,1662126196638
stubhub-5472346739,stubhub,T,312,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472346739,3,1662172817974
stubhub-5472494269,stubhub,P,333,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472494269,17,1662303804365
stubhub-5472494271,stubhub,O,330,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472494271,7,1662410244323
stubhub-5472783412,stubhub,,321,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5472783412,3,1662556472799
stubhub-5473377070,stubhub,M,103,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473377070,2,1662596828482
stubhub-5473446192,stubhub,,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473446192,3,1662594911191
stubhub-5473472309,stubhub,A,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473472309,3,1662596828482
stubhub-5473680898,stubhub,B,133,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473680898,1,1662048967012
stubhub-5473680902,stubhub,C,131,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473680902,10,1662596828482
stubhub-5473680909,stubhub,A,106,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473680909,1,1662121718280
stubhub-5473732553,stubhub,B,114,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473732553,1,1662080615938
stubhub-5473755691,stubhub,Y,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473755691,2,1662039423768
stubhub-5473756637,stubhub,U,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473756637,2,1662061637370
stubhub-5473756658,stubhub,T,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473756658,2,1662080615938
stubhub-5473899669,stubhub,,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473899669,2,1662134501263
stubhub-5473904091,stubhub,,106,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473904091,1,1662048350762
stubhub-5473957269,stubhub,,Promenade,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5473957269,3,1662596828482
stubhub-5474052791,stubhub,D,18,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474052791,10,1662479434901
stubhub-5474104137,stubhub,G,20,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104137,1,1662046501473
stubhub-5474104139,stubhub,C,111,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104139,1,1662041882903
stubhub-5474104567,stubhub,N,108,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104567,3,1662118386543
stubhub-5474104838,stubhub,D,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104838,5,1662596828482
stubhub-5474104839,stubhub,J,303,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104839,1,1662036550441
stubhub-5474104840,stubhub,N,307,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104840,1,1662038808017
stubhub-5474104989,stubhub,L,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104989,1,1662034400198
stubhub-5474104998,stubhub,J,121,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474104998,3,1662120739210
stubhub-5474105007,stubhub,K,303,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105007,2,1662047117644
stubhub-5474105025,stubhub,V,310,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105025,2,1662047425627
stubhub-5474105162,stubhub,O,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105162,4,1662123004001
stubhub-5474105187,stubhub,N,107,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105187,1,1662047117644
stubhub-5474105240,stubhub,M,105,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105240,2,1662124601639
stubhub-5474105241,stubhub,Y,315,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105241,2,1662039115839
stubhub-5474105266,stubhub,E,54,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474105266,2,1662075932306
stubhub-5474249154,stubhub,J,120,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474249154,3,1662396397045
stubhub-5474249160,stubhub,K,128,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474249160,9,1662421587646
stubhub-5474249765,stubhub,C,53,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474249765,3,1662154372654
stubhub-5474249916,stubhub,N,119,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474249916,3,1662070643090
stubhub-5474250113,stubhub,Y,316,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474250113,1,1662036550441
stubhub-5474252090,stubhub,K,302,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474252090,1,1662035649492
stubhub-5474253082,stubhub,Y,327,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474253082,2,1662038808017
stubhub-5474253238,stubhub,G,65,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474253238,4,1662421587646
stubhub-5474253257,stubhub,L,322,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-10-2022/event/105018007/?listingId=5474253257,1,1662046501473
