ticket,site,row,section,title,note,url,distinctPricesCount,maxTimestampmillis
stubhub-5502534415,stubhub,K,107,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502534415,2,1662902168881
vividseats-VB5772053508,vividseats,F,339,Promenade 339,,https://www.vividseats.com//production/3736730?showDetails=VB5772053508&qty=1,1,1662861991314
vividseats-VB5773091708,vividseats,L,321,Promenade 321,,https://www.vividseats.com//production/3736730?showDetails=VB5773091708&qty=1,1,1662863508793
stubhub-5503012446,stubhub,Y,323,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5503012446,1,1662919077109
stubhub-5501924608,stubhub,L,307,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501924608,1,1662863508793
stubhub-5501873052,stubhub,M,135,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501873052,4,1662913381023
vividseats-VB5772917867,vividseats,U,327,Promenade 327,,https://www.vividseats.com//production/3736730?showDetails=VB5772917867&qty=1,3,1662904301446
stubhub-5503043675,stubhub,U,308,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5503043675,1,1662919077109
seatgeek-b4wURBdepqa,seatgeek,G,12,Section 12 Row G,Section 12 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=b4wURBdepqa,3,1662861991314
vividseats-VB5772169985,vividseats,K,104,Loge 104,,https://www.vividseats.com//production/3736730?showDetails=VB5772169985&qty=1,1,1662861991314
vividseats-VB5771991755,vividseats,K,134,Loge 134,,https://www.vividseats.com//production/3736730?showDetails=VB5771991755&qty=1,1,1662861991314
seatgeek-xb9iaqBNm3D,seatgeek,Y,328,Section 328 Row Y,Section 328 Row Y,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=xb9iaqBNm3D,6,1662905529710
seatgeek-lxVsqEMr4dg,seatgeek,U,308,Section 308 Row U,Section 308 Row U,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=lxVsqEMr4dg,9,1662911176637
seatgeek-nx0sw9d5L3V,seatgeek,J,45,Section 45 Row J,Section 45 Row J,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=nx0sw9d5L3V,15,1662921998582
vividseats-VB5773091069,vividseats,L,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5773091069&qty=1,1,1662863508793
vividseats-VB5771977568,vividseats,X,335,Promenade 335,,https://www.vividseats.com//production/3736730?showDetails=VB5771977568&qty=1,1,1662861991314
vividseats-VB5773090636,vividseats,N,301,Promenade 301,,https://www.vividseats.com//production/3736730?showDetails=VB5773090636&qty=1,1,1662863508793
vividseats-VB5774204971,vividseats,T,306,Promenade 306,,https://www.vividseats.com//production/3736730?showDetails=VB5774204971&qty=1,2,1662912041342
vividseats-VB5774549382,vividseats,W,327,Promenade 327,,https://www.vividseats.com//production/3736730?showDetails=VB5774549382&qty=1,1,1662915540540
vividseats-VB5769248496,vividseats,G,312,Promenade 312,,https://www.vividseats.com//production/3736730?showDetails=VB5769248496&qty=1,8,1662921998582
stubhub-5499809019,stubhub,T,324,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5499809019,1,1662863508793
stubhub-5489567396,stubhub,C,103,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5489567396,1,1662861991314
vividseats-VB5773092834,vividseats,S,334,Promenade 334,,https://www.vividseats.com//production/3736730?showDetails=VB5773092834&qty=1,1,1662863508793
seatgeek-4vXcG7OY7Bk,seatgeek,O,331,Section 331 Row O,Section 331 Row O,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=4vXcG7OY7Bk,4,1662908585357
vividseats-VB5771877918,vividseats,L,110,Loge 110,,https://www.vividseats.com//production/3736730?showDetails=VB5771877918&qty=1,2,1662895455075
vividseats-VB5773090072,vividseats,F,133,Loge 133,,https://www.vividseats.com//production/3736730?showDetails=VB5773090072&qty=1,1,1662863508793
seatgeek-Zm9h6K4V0d3,seatgeek,V,324,Section 324 Row V,Section 324 Row V,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=Zm9h6K4V0d3,3,1662861991314
seatgeek-xb9ianmv959,seatgeek,X,336,Section 336 Row X,Section 336 Row X,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=xb9ianmv959,3,1662861991314
vividseats-VB5772465240,vividseats,P,309,Promenade 309,,https://www.vividseats.com//production/3736730?showDetails=VB5772465240&qty=1,7,1662914677087
seatgeek-LbviX4nN67m,seatgeek,R,323,Section 323 Row R,Section 323 Row R,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=LbviX4nN67m,9,1662916838282
seatgeek-z3EsDz6E6ZV,seatgeek,M,322,Section 322 Row M,Section 322 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=z3EsDz6E6ZV,6,1662921998582
stubhub-5500246612,stubhub,C,324,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500246612,8,1662921037695
vividseats-VB5772076036,vividseats,Y,324,Promenade 324,,https://www.vividseats.com//production/3736730?showDetails=VB5772076036&qty=1,1,1662861991314
seatgeek-nx0sw9dNBgK,seatgeek,F,107,Section 107 Row F,Section 107 Row F,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=nx0sw9dNBgK,1,1662902168881
seatgeek-rVOH8dkJZKM,seatgeek,N,302,Section 302 Row N,Section 302 Row N,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=rVOH8dkJZKM,3,1662861991314
stubhub-5490286431,stubhub,V,326,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5490286431,1,1662861991314
vividseats-VB5773092177,vividseats,J,335,Promenade 335,,https://www.vividseats.com//production/3736730?showDetails=VB5773092177&qty=1,1,1662863508793
vividseats-VB5773091700,vividseats,T,315,Promenade 315,,https://www.vividseats.com//production/3736730?showDetails=VB5773091700&qty=1,1,1662863508793
vividseats-VB5772153589,vividseats,K,319,Promenade 319,,https://www.vividseats.com//production/3736730?showDetails=VB5772153589&qty=1,1,1662861991314
vividseats-VB5772022020,vividseats,D,128,Loge 128,,https://www.vividseats.com//production/3736730?showDetails=VB5772022020&qty=1,1,1662861991314
vividseats-VB5772103805,vividseats,U,334,Promenade 334,,https://www.vividseats.com//production/3736730?showDetails=VB5772103805&qty=1,1,1662861991314
seatgeek-3q7fvlG383N,seatgeek,H,331,Section 331 Row H,Section 331 Row H,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=3q7fvlG383N,2,1662908585357
stubhub-5501036233,stubhub,F,124,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501036233,1,1662895455075
vividseats-VB5772153806,vividseats,P,310,Promenade 310,,https://www.vividseats.com//production/3736730?showDetails=VB5772153806&qty=1,1,1662861991314
seatgeek-8lKt3zRdjjg,seatgeek,D,332,Section 332 Row D,Section 332 Row D,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=8lKt3zRdjjg,5,1662902168881
seatgeek-4vXcG75v8Kk,seatgeek,C,105,Section 105 Row C,Section 105 Row C,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=4vXcG75v8Kk,3,1662863508793
stubhub-5489566879,stubhub,G,136,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5489566879,1,1662861991314
vividseats-VB5758634845,vividseats,E,117,Loge 117,,https://www.vividseats.com//production/3736730?showDetails=VB5758634845&qty=1,1,1662902168881
seatgeek-BALIB2llEJ7,seatgeek,R,334,Section 334 Row R,Section 334 Row R,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=BALIB2llEJ7,3,1662861991314
seatgeek-EroUbdXZXdw,seatgeek,M,130,Section 130 Row M,Section 130 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=EroUbdXZXdw,1,1662908585357
stubhub-5494847322,stubhub,W,317,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5494847322,1,1662861991314
stubhub-5502660472,stubhub,B,131,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502660472,1,1662905529710
stubhub-5502725346,stubhub,C,105,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502725346,1,1662905529710
vividseats-VB5774257522,vividseats,Y,328,Promenade 328,,https://www.vividseats.com//production/3736730?showDetails=VB5774257522&qty=1,3,1662915108819
seatgeek-w3JsqrXYaa5,seatgeek,D,332,Section 332 Row D,Section 332 Row D,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=w3JsqrXYaa5,1,1662908585357
vividseats-VB5773040849,vividseats,W,330,Promenade 330,,https://www.vividseats.com//production/3736730?showDetails=VB5773040849&qty=1,1,1662861991314
stubhub-5501561697,stubhub,U,308,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501561697,4,1662911176637
stubhub-5489386104,stubhub,G,306,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5489386104,2,1662911608655
stubhub-5492797129,stubhub,F,325,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5492797129,1,1662861991314
vividseats-VB5773979453,vividseats,O,311,Promenade 311,,https://www.vividseats.com//production/3736730?showDetails=VB5773979453&qty=1,7,1662921998582
stubhub-5475445045,stubhub,D,16,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5475445045,1,1662861991314
stubhub-5502946515,stubhub,N,129,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502946515,1,1662914677087
vividseats-VB5773829191,vividseats,P,332,Promenade 332,,https://www.vividseats.com//production/3736730?showDetails=VB5773829191&qty=1,3,1662905529710
seatgeek-8lKt3z6Lo58,seatgeek,F,41,Section 41 Row F,Section 41 Row F,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=8lKt3z6Lo58,3,1662863508793
seatgeek-A6rsnBgBgZ6,seatgeek,G,128,Section 128 Row G,Section 128 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=A6rsnBgBgZ6,2,1662900872433
vividseats-VB5771896509,vividseats,X,324,Promenade 324,,https://www.vividseats.com//production/3736730?showDetails=VB5771896509&qty=1,1,1662861991314
vividseats-VB5771942485,vividseats,O,312,Promenade 312,,https://www.vividseats.com//production/3736730?showDetails=VB5771942485&qty=1,1,1662861991314
vividseats-VB5771910637,vividseats,P,310,Promenade 310,,https://www.vividseats.com//production/3736730?showDetails=VB5771910637&qty=1,1,1662861991314
stubhub-5486431795,stubhub,V,314,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5486431795,1,1662861991314
seatgeek-MAeIB5Pax7B,seatgeek,L,130,Section 130 Row L,Section 130 Row L,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=MAeIB5Pax7B,3,1662861991314
seatgeek-KezcrGzap5R,seatgeek,G,335,Section 335 Row G,Section 335 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=KezcrGzap5R,3,1662861991314
stubhub-5501227602,stubhub,L,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501227602,2,1662911608655
vividseats-VB5773093201,vividseats,E,333,Promenade 333,,https://www.vividseats.com//production/3736730?showDetails=VB5773093201&qty=1,1,1662863508793
stubhub-5387976829,stubhub,H,328,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5387976829,4,1662905529710
vividseats-VB5773092159,vividseats,H,116,Loge 116,,https://www.vividseats.com//production/3736730?showDetails=VB5773092159&qty=1,1,1662863508793
vividseats-VB5772450470,vividseats,F,115,Loge 115,,https://www.vividseats.com//production/3736730?showDetails=VB5772450470&qty=1,1,1662863508793
vividseats-VB5772946223,vividseats,D,53,Courtside 53,,https://www.vividseats.com//production/3736730?showDetails=VB5772946223&qty=1,5,1662905529710
stubhub-5476061975,stubhub,D,107,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5476061975,1,1662861991314
stubhub-5501924523,stubhub,G,337,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501924523,1,1662863508793
vividseats-VB5774189258,vividseats,F,106,Loge 106,,https://www.vividseats.com//production/3736730?showDetails=VB5774189258&qty=1,3,1662913812904
vividseats-VB5770346444,vividseats,G,28,Courtside 28,,https://www.vividseats.com//production/3736730?showDetails=VB5770346444&qty=1,3,1662905529710
vividseats-VB5770221705,vividseats,J,30,Courtside 30,,https://www.vividseats.com//production/3736730?showDetails=VB5770221705&qty=1,1,1662863508793
seatgeek-z3EsDz63GrB,seatgeek,R,324,Section 324 Row R,Section 324 Row R,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=z3EsDz63GrB,3,1662861991314
stubhub-5502404804,stubhub,F,40,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502404804,1,1662895455075
vividseats-VB5769484201,vividseats,N,136,Loge 136,,https://www.vividseats.com//production/3736730?showDetails=VB5769484201&qty=1,5,1662905529710
vividseats-VB5536242570,vividseats,M,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5536242570&qty=1,7,1662913381023
seatgeek-V4KUmNPgZmz,seatgeek,O,326,Section 326 Row O,Section 326 Row O,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=V4KUmNPgZmz,3,1662861991314
seatgeek-X03tO0KVMnX,seatgeek,N,301,Section 301 Row N,Section 301 Row N,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=X03tO0KVMnX,3,1662861991314
vividseats-VB5771997369,vividseats,Q,332,Promenade 332,,https://www.vividseats.com//production/3736730?showDetails=VB5771997369&qty=1,1,1662861991314
vividseats-VB5773093595,vividseats,F,321,Promenade 321,,https://www.vividseats.com//production/3736730?showDetails=VB5773093595&qty=1,1,1662863508793
seatgeek-Zm9h6K4eRwN,seatgeek,L,321,Section 321 Row L,Section 321 Row L,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=Zm9h6K4eRwN,3,1662863508793
seatgeek-GAaIO36DpEO,seatgeek,X,314,Section 314 Row X,Section 314 Row X,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=GAaIO36DpEO,3,1662861991314
stubhub-5497692975,stubhub,H,Courtside,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5497692975,2,1662900872433
vividseats-VB5773263789,vividseats,O,312,Promenade 312,,https://www.vividseats.com//production/3736730?showDetails=VB5773263789&qty=1,2,1662909017574
vividseats-VB5773090864,vividseats,J,113,Loge 113,,https://www.vividseats.com//production/3736730?showDetails=VB5773090864&qty=1,1,1662863508793
vividseats-VB5774675701,vividseats,H,55,Courtside 55,,https://www.vividseats.com//production/3736730?showDetails=VB5774675701&qty=1,3,1662921783483
stubhub-5488288406,stubhub,X,335,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5488288406,1,1662861991314
vividseats-VB5774524902,vividseats,K,309,Promenade 309,,https://www.vividseats.com//production/3736730?showDetails=VB5774524902&qty=1,5,1662916838282
vividseats-VB5773092745,vividseats,N,330,Promenade 330,,https://www.vividseats.com//production/3736730?showDetails=VB5773092745&qty=1,1,1662863508793
stubhub-5501470307,stubhub,G,103,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501470307,1,1662863508793
seatgeek-5EjuqgZNlKJ,seatgeek,E,326,Section 326 Row E,Section 326 Row E,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=5EjuqgZNlKJ,3,1662863508793
stubhub-5500250565,stubhub,N,101,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500250565,2,1662908585357
stubhub-5501943631,stubhub,D,118,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501943631,2,1662908585357
seatgeek-rVOH8dMekja,seatgeek,Y,328,Section 328 Row Y,Section 328 Row Y,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=rVOH8dMekja,1,1662902168881
vividseats-VB5774098158,vividseats,E,112,Loge 112,,https://www.vividseats.com//production/3736730?showDetails=VB5774098158&qty=1,1,1662905529710
vividseats-VB5774075959,vividseats,E,111,Loge 111,,https://www.vividseats.com//production/3736730?showDetails=VB5774075959&qty=1,1,1662909017574
vividseats-VB5769248497,vividseats,K,332,Promenade 332,,https://www.vividseats.com//production/3736730?showDetails=VB5769248497&qty=1,7,1662921998582
vividseats-VB5746757747,vividseats,K,119,Loge 119,,https://www.vividseats.com//production/3736730?showDetails=VB5746757747&qty=1,5,1662904301446
vividseats-VB5772100336,vividseats,M,319,Promenade 319,,https://www.vividseats.com//production/3736730?showDetails=VB5772100336&qty=1,1,1662861991314
vividseats-VB5772028188,vividseats,L,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5772028188&qty=1,1,1662861991314
seatgeek-ROXHZGzvGbD,seatgeek,D,47,Section 47 Row D,Section 47 Row D,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=ROXHZGzvGbD,13,1662919077109
seatgeek-PX0sXJgV5Y7,seatgeek,P,334,Section 334 Row P,Section 334 Row P,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=PX0sXJgV5Y7,3,1662861991314
vividseats-VB5773091529,vividseats,V,330,Promenade 330,,https://www.vividseats.com//production/3736730?showDetails=VB5773091529&qty=1,1,1662863508793
stubhub-5501977888,stubhub,L,104,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501977888,1,1662908585357
stubhub-5482053284,stubhub,Y,330,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5482053284,1,1662861991314
seatgeek-lxVsqEdZ406,seatgeek,W,307,Section 307 Row W,Section 307 Row W,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=lxVsqEdZ406,3,1662861991314
stubhub-5501258455,stubhub,E,136,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501258455,1,1662861206691
stubhub-5496381831,stubhub,F,6,Courtside,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5496381831,11,1662912041342
seatgeek-4vXcG7GnKnd,seatgeek,N,101,Section 101 Row N,Section 101 Row N,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=4vXcG7GnKnd,3,1662861991314
seatgeek-xb9ianoqwDO,seatgeek,E,130,Section 130 Row E,Section 130 Row E,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=xb9ianoqwDO,3,1662861991314
vividseats-VB5773091487,vividseats,G,26,Courtside 26,,https://www.vividseats.com//production/3736730?showDetails=VB5773091487&qty=1,1,1662863508793
vividseats-VB5774233963,vividseats,E,117,Loge 117,,https://www.vividseats.com//production/3736730?showDetails=VB5774233963&qty=1,2,1662915540540
stubhub-5502753746,stubhub,N,332,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502753746,1,1662905529710
stubhub-5501827697,stubhub,N,113,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501827697,1,1662911608655
vividseats-VB5773091980,vividseats,W,318,Promenade 318,,https://www.vividseats.com//production/3736730?showDetails=VB5773091980&qty=1,1,1662863508793
seatgeek-X03tO0K42Yk,seatgeek,M,317,Section 317 Row M,Section 317 Row M,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=X03tO0K42Yk,3,1662863508793
vividseats-VB5772121155,vividseats,Q,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5772121155&qty=1,1,1662861991314
vividseats-VB5767523548,vividseats,L,336,Promenade 336,,https://www.vividseats.com//production/3736730?showDetails=VB5767523548&qty=1,2,1662921998582
vividseats-VB5699971373,vividseats,J,315,Promenade 315,,https://www.vividseats.com//production/3736730?showDetails=VB5699971373&qty=1,1,1662863508793
vividseats-VB5754763262,vividseats,K,309,Promenade 309,,https://www.vividseats.com//production/3736730?showDetails=VB5754763262&qty=1,1,1662905529710
vividseats-VB5772986257,vividseats,J,30,Courtside 30,,https://www.vividseats.com//production/3736730?showDetails=VB5772986257&qty=1,1,1662863508793
stubhub-5501924527,stubhub,Q,333,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501924527,1,1662863508793
vividseats-VB5772396807,vividseats,R,307,Promenade 307,,https://www.vividseats.com//production/3736730?showDetails=VB5772396807&qty=1,3,1662916838282
stubhub-5500246720,stubhub,J,323,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500246720,2,1662861991314
vividseats-VB5773092827,vividseats,Y,318,Promenade 318,,https://www.vividseats.com//production/3736730?showDetails=VB5773092827&qty=1,1,1662863508793
stubhub-5449367897,stubhub,E,110,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5449367897,1,1662911608655
vividseats-VB5772137312,vividseats,J,134,Loge 134,,https://www.vividseats.com//production/3736730?showDetails=VB5772137312&qty=1,1,1662861991314
stubhub-5502128722,stubhub,M,313,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502128722,1,1662900440428
seatgeek-Zm9h6KvR3bY,seatgeek,S,327,Section 327 Row S,Section 327 Row S,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=Zm9h6KvR3bY,3,1662861991314
vividseats-VB5773090325,vividseats,F,121,Loge 121,,https://www.vividseats.com//production/3736730?showDetails=VB5773090325&qty=1,1,1662863508793
vividseats-VB5773092164,vividseats,K,319,Promenade 319,,https://www.vividseats.com//production/3736730?showDetails=VB5773092164&qty=1,1,1662863508793
stubhub-5500250027,stubhub,L,107,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5500250027,1,1662863508793
vividseats-VB5773669742,vividseats,F,117,Loge 117,,https://www.vividseats.com//production/3736730?showDetails=VB5773669742&qty=1,2,1662905529710
seatgeek-b4wURBdebMV,seatgeek,A,22,Section 22 Row A,Section 22 Row A,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=b4wURBdebMV,3,1662908585357
vividseats-VB5772122804,vividseats,L,306,Promenade 306,,https://www.vividseats.com//production/3736730?showDetails=VB5772122804&qty=1,1,1662861991314
seatgeek-b4wURP0PXAn,seatgeek,L,128,Section 128 Row L,Section 128 Row L,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=b4wURP0PXAn,11,1662921998582
stubhub-5419322221,stubhub,M,102,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5419322221,1,1662863508793
seatgeek-A6rsn62Jgwo,seatgeek,H,330,Section 330 Row H,Section 330 Row H,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=A6rsn62Jgwo,10,1662921998582
stubhub-5502780038,stubhub,P,325,Promenade,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5502780038,1,1662911608655
stubhub-5501198600,stubhub,N,125,Loge,,https://www.stubhub.com/us-open-tennis-flushing-tickets-9-11-2022/event/105016693/?listingId=5501198600,2,1662905529710
seatgeek-5EjuqgZwNdB,seatgeek,G,306,Section 306 Row G,Section 306 Row G,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=5EjuqgZwNdB,3,1662861991314
seatgeek-qVjH7odez6V,seatgeek,H,67,Section 67 Row H,Section 67 Row H,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=qVjH7odez6V,9,1662912041342
seatgeek-2v0clPNAOOv,seatgeek,J,11,Section 11 Row J,Section 11 Row J,https://seatgeek.com/us-open-tennis-session-25-mens-final-womens-doubles-final-tickets/tennis/2022-09-11-1-pm/r/5511062?listing=2v0clPNAOOv,12,1662911608655
vividseats-VB5772095705,vividseats,D,16,Courtside 16,,https://www.vividseats.com//production/3736730?showDetails=VB5772095705&qty=1,1,1662861991314
vividseats-VB5771924375,vividseats,H,28,Courtside 28,,https://www.vividseats.com//production/3736730?showDetails=VB5771924375&qty=1,1,1662861991314
