ticket,site,row,section,url
seatgeek-lxVsqn0MGzr,seatgeek,7,104,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn0MGzr
seatgeek-lxVsqn0d2oA,seatgeek,21,106,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn0d2oA
seatgeek-lxVsqn34X2k,seatgeek,19,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn34X2k
seatgeek-lxVsqn34Xgn,seatgeek,9,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn34Xgn
seatgeek-lxVsqn34nD8,seatgeek,9,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn34nD8
seatgeek-lxVsqn34nDZ,seatgeek,18,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn34nDZ
seatgeek-lxVsqn34nOB,seatgeek,19,223,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn34nOB
seatgeek-lxVsqn34nRg,seatgeek,14,209,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn34nRg
seatgeek-lxVsqn34nZZ,seatgeek,4,225,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn34nZZ
seatgeek-lxVsqn54j3L,seatgeek,16,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn54j3L
seatgeek-lxVsqn5Arwo,seatgeek,13,220,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn5Arwo
seatgeek-lxVsqn8Nl42,seatgeek,17,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn8Nl42
seatgeek-lxVsqn8Nle0,seatgeek,7,208,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn8Nle0
seatgeek-lxVsqn8nGN6,seatgeek,1,105,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn8nGN6
seatgeek-lxVsqn8nGbP,seatgeek,21,111,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn8nGbP
seatgeek-lxVsqn8nkj3,seatgeek,1,416,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn8nkj3
seatgeek-lxVsqn8nkp3,seatgeek,6,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn8nkp3
seatgeek-lxVsqn9549p,seatgeek,6,109,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn9549p
seatgeek-lxVsqn9MMmz,seatgeek,3,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn9MMmz
seatgeek-lxVsqn9dk3l,seatgeek,22,107,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqn9dk3l
seatgeek-lxVsqnN5gDE,seatgeek,7,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnN5gDE
seatgeek-lxVsqnN89P7,seatgeek,3,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnN89P7
seatgeek-lxVsqnN89w7,seatgeek,24,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnN89w7
seatgeek-lxVsqnN8e0w,seatgeek,3,3,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnN8e0w
seatgeek-lxVsqnN8e5L,seatgeek,14,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnN8e5L
seatgeek-lxVsqnNNV7p,seatgeek,7,227,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnNNV7p
seatgeek-lxVsqnNO59Z,seatgeek,20,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnNO59Z
seatgeek-lxVsqnNj6D7,seatgeek,16,226,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnNj6D7
seatgeek-lxVsqnNndXm,seatgeek,6,103,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnNndXm
seatgeek-lxVsqnNvgv7,seatgeek,3,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnNvgv7
seatgeek-lxVsqnR6Xnx,seatgeek,20,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnR6Xnx
seatgeek-lxVsqnVK2wE,seatgeek,16,106,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnVK2wE
seatgeek-lxVsqnVKYLq,seatgeek,2,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnVKYLq
seatgeek-lxVsqnVg8Mw,seatgeek,1,220,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnVg8Mw
seatgeek-lxVsqna052j,seatgeek,1,316,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqna052j
seatgeek-lxVsqna05Ym,seatgeek,10,227,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqna05Ym
seatgeek-lxVsqneEK09,seatgeek,2,419,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqneEK09
seatgeek-lxVsqneEKNg,seatgeek,5,414,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqneEKNg
seatgeek-lxVsqneEKzJ,seatgeek,22,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqneEKzJ
seatgeek-lxVsqnjrPG9,seatgeek,6,221,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnjrPG9
seatgeek-lxVsqnlMM03,seatgeek,18,112,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnlMM03
seatgeek-lxVsqnopz4p,seatgeek,10,112,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnopz4p
seatgeek-lxVsqnzN329,seatgeek,17,209,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnzN329
seatgeek-lxVsqnzr2Ow,seatgeek,13,101,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqnzr2Ow
seatgeek-lxVsqr5KLxp,seatgeek,1,226,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqr5KLxp
seatgeek-lxVsqr7eBrw,seatgeek,17,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqr7eBrw
seatgeek-lxVsqr7eBxL,seatgeek,20,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqr7eBxL
seatgeek-lxVsqr7ewmM,seatgeek,11,108,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqr7ewmM
seatgeek-lxVsqr7vzdV,seatgeek,19,2,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqr7vzdV
seatgeek-lxVsqr88JgO,seatgeek,B25,223,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqr88JgO
seatgeek-lxVsqrL6Pnv,seatgeek,AA,12,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqrL6Pnv
seatgeek-lxVsqrwpXmw,seatgeek,18,223,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=lxVsqrwpXmw
seatgeek-mxAsLM6Ke5q,seatgeek,17,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLM6Ke5q
seatgeek-mxAsLM6wG5O,seatgeek,10,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLM6wG5O
seatgeek-mxAsLMAR38d,seatgeek,1,209,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMAR38d
seatgeek-mxAsLMN6BeV,seatgeek,3,209,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMN6BeV
seatgeek-mxAsLMNND0z,seatgeek,2,304,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMNND0z
seatgeek-mxAsLMNNvqa,seatgeek,17,227,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMNNvqa
seatgeek-mxAsLMNXqPo,seatgeek,AA,East,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMNXqPo
seatgeek-mxAsLMNY9Je,seatgeek,3,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMNY9Je
seatgeek-mxAsLMNa4ev,seatgeek,21,213,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMNa4ev
seatgeek-mxAsLMNxna2,seatgeek,10,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMNxna2
seatgeek-mxAsLMPLk77,seatgeek,17,109,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMPLk77
seatgeek-mxAsLMZPp9a,seatgeek,9,107,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMZPp9a
seatgeek-mxAsLMaX0j2,seatgeek,4,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMaX0j2
seatgeek-mxAsLMaX0nO,seatgeek,13,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMaX0nO
seatgeek-mxAsLMaX0rA,seatgeek,6,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMaX0rA
seatgeek-mxAsLMakgXZ,seatgeek,8,1,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMakgXZ
seatgeek-mxAsLMdN3DK,seatgeek,22,111,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMdN3DK
seatgeek-mxAsLMdN3a2,seatgeek,22,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMdN3a2
seatgeek-mxAsLMdb0zV,seatgeek,9,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMdb0zV
seatgeek-mxAsLMgm2Pl,seatgeek,17,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMgm2Pl
seatgeek-mxAsLMlKK7G,seatgeek,7,2,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMlKK7G
seatgeek-mxAsLMx20GB,seatgeek,16,226,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMx20GB
seatgeek-mxAsLMxpK56,seatgeek,23,223,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMxpK56
seatgeek-mxAsLMxz6qJ,seatgeek,14,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMxz6qJ
seatgeek-mxAsLMzMA90,seatgeek,12,106,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMzMA90
seatgeek-mxAsLMzwA2R,seatgeek,12,106,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLMzwA2R
seatgeek-mxAsLkM8e4d,seatgeek,19,103,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkM8e4d
seatgeek-mxAsLkZgGkp,seatgeek,18,110,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkZgGkp
seatgeek-mxAsLkZgwGo,seatgeek,10,118,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkZgwGo
seatgeek-mxAsLkZgwN7,seatgeek,20,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkZgwN7
seatgeek-mxAsLkZgwlo,seatgeek,19,105,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkZgwlo
seatgeek-mxAsLkZnoBB,seatgeek,5,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkZnoBB
seatgeek-mxAsLkddwJZ,seatgeek,B25,225,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkddwJZ
seatgeek-mxAsLkwXVq5,seatgeek,4,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkwXVq5
seatgeek-mxAsLkweMvz,seatgeek,16,209,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=mxAsLkweMvz
seatgeek-nx0swX5A3r6,seatgeek,11,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swX5A3r6
seatgeek-nx0swXBBDOe,seatgeek,23,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swXBBDOe
seatgeek-nx0swXzkl46,seatgeek,13,108,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swXzkl46
seatgeek-nx0swXznp68,seatgeek,21,120,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swXznp68
seatgeek-nx0swXznpDY,seatgeek,19,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swXznpDY
seatgeek-nx0swXzva3w,seatgeek,3,220,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swXzva3w
seatgeek-nx0swXzzqnj,seatgeek,5,225,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swXzzqnj
seatgeek-nx0swb0r5w9,seatgeek,7,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swb0r5w9
seatgeek-nx0swb52gMa,seatgeek,2,8,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swb52gMa
seatgeek-nx0swb549G2,seatgeek,9,113,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swb549G2
seatgeek-nx0swb5k36E,seatgeek,4,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swb5k36E
seatgeek-nx0swb8LNZx,seatgeek,A,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swb8LNZx
seatgeek-nx0swbBNO7a,seatgeek,14,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbBNO7a
seatgeek-nx0swbBNOBL,seatgeek,11,2,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbBNOBL
seatgeek-nx0swbBb4gZ,seatgeek,5,415,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbBb4gZ
seatgeek-nx0swbGm5vJ,seatgeek,1,312,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbGm5vJ
seatgeek-nx0swbMKlEX,seatgeek,6,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbMKlEX
seatgeek-nx0swbMoE8A,seatgeek,14,212,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbMoE8A
seatgeek-nx0swbN2B84,seatgeek,7,117,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbN2B84
seatgeek-nx0swbNmZPZ,seatgeek,5,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbNmZPZ
seatgeek-nx0swbNn2kd,seatgeek,12,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbNn2kd
seatgeek-nx0swbNnwoa,seatgeek,13,8,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbNnwoa
seatgeek-nx0swbNoj38,seatgeek,22,107,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbNoj38
seatgeek-nx0swbm2g7e,seatgeek,16,109,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbm2g7e
seatgeek-nx0swbm4qvl,seatgeek,10,108,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbm4qvl
seatgeek-nx0swbm8kBd,seatgeek,11,108,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbm8kBd
seatgeek-nx0swbm8znO,seatgeek,11,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbm8znO
seatgeek-nx0swbmOJ0j,seatgeek,10,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbmOJ0j
seatgeek-nx0swbn93mr,seatgeek,16,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swbn93mr
seatgeek-nx0swboZbZp,seatgeek,2,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swboZbZp
seatgeek-nx0swboZbgz,seatgeek,16,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swboZbgz
seatgeek-nx0swboZbq7,seatgeek,24,222,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=nx0swboZbq7
seatgeek-oV7Ha2Gz6GY,seatgeek,1,214,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Ha2Gz6GY
seatgeek-oV7Ha2gwOrk,seatgeek,7,2,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Ha2gwOrk
seatgeek-oV7Ha2gwrlo,seatgeek,1,2,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Ha2gwrlo
seatgeek-oV7Hak525G9,seatgeek,1,D,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak525G9
seatgeek-oV7Hak52Xvp,seatgeek,4,224,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak52Xvp
seatgeek-oV7Hak5337b,seatgeek,5,218,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak5337b
seatgeek-oV7Hak5L40V,seatgeek,16,117,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak5L40V
seatgeek-oV7Hak5NXqG,seatgeek,1,109,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak5NXqG
seatgeek-oV7Hak5z2xA,seatgeek,14,105,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak5z2xA
seatgeek-oV7Hak6LLak,seatgeek,4,202,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak6LLak
seatgeek-oV7Hak7EpvX,seatgeek,1,208,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak7EpvX
seatgeek-oV7Hak7r3mp,seatgeek,4,202,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak7r3mp
seatgeek-oV7Hak8e7L2,seatgeek,5,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7Hak8e7L2
seatgeek-oV7HakA3MYX,seatgeek,5,227,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakA3MYX
seatgeek-oV7HakB7aPb,seatgeek,19,109,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakB7aPb
seatgeek-oV7HakEpge9,seatgeek,11,210,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakEpge9
seatgeek-oV7HakGNMgP,seatgeek,22,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakGNMgP
seatgeek-oV7HakGkxRO,seatgeek,1,416,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakGkxRO
seatgeek-oV7HakKAPba,seatgeek,7,2,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakKAPba
seatgeek-oV7HakNGAJ2,seatgeek,22,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNGAJ2
seatgeek-oV7HakNGAJ7,seatgeek,17,119,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNGAJ7
seatgeek-oV7HakNGAlj,seatgeek,4,217,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNGAlj
seatgeek-oV7HakNGw0p,seatgeek,19,104,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNGw0p
seatgeek-oV7HakNGwek,seatgeek,22,107,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNGwek
seatgeek-oV7HakNKBqb,seatgeek,6,112,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNKBqb
seatgeek-oV7HakNNXRB,seatgeek,8,226,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNNXRB
seatgeek-oV7HakNNzGO,seatgeek,22,115,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNNzGO
seatgeek-oV7HakNPRpM,seatgeek,15,211,https://seatgeek.com/kings-at-knicks-tickets/1-31-2022-new-york-new-york-madison-square-garden/nba/5479697?listing=oV7HakNPRpM
