roundedMaxTS,roundedMaxDate,site,sold,soldAccum,unsold,inventory
1644465600000,“2022-02-09T23:00:00-05:00”,stubhub,14,1153,3870,5023
1644465600000,“2022-02-09T23:00:00-05:00”,seatgeek,7,593,2150,2743
1644465600000,“2022-02-09T23:00:00-05:00”,vividseats,13,2495,3857,6352
1644469200000,“2022-02-10T00:00:00-05:00”,stubhub,42,1195,3828,5023
1644469200000,“2022-02-10T00:00:00-05:00”,seatgeek,14,607,2136,2743
1644469200000,“2022-02-10T00:00:00-05:00”,vividseats,35,2530,3822,6352
1644487200000,“2022-02-10T05:00:00-05:00”,stubhub,2,1197,3826,5023
1644487200000,“2022-02-10T05:00:00-05:00”,seatgeek,0,607,2136,2743
1644487200000,“2022-02-10T05:00:00-05:00”,vividseats,0,2530,3822,6352
1644490800000,“2022-02-10T06:00:00-05:00”,stubhub,1,1198,3825,5023
1644490800000,“2022-02-10T06:00:00-05:00”,seatgeek,0,607,2136,2743
1644490800000,“2022-02-10T06:00:00-05:00”,vividseats,3,2533,3819,6352
1644494400000,“2022-02-10T07:00:00-05:00”,stubhub,34,1232,3791,5023
1644494400000,“2022-02-10T07:00:00-05:00”,seatgeek,0,607,2136,2743
1644494400000,“2022-02-10T07:00:00-05:00”,vividseats,1,2534,3818,6352
1644498000000,“2022-02-10T08:00:00-05:00”,stubhub,23,1255,3768,5023
1644498000000,“2022-02-10T08:00:00-05:00”,seatgeek,12,619,2124,2743
1644498000000,“2022-02-10T08:00:00-05:00”,vividseats,19,2553,3799,6352
1644501600000,“2022-02-10T09:00:00-05:00”,stubhub,247,1502,3521,5023
1644501600000,“2022-02-10T09:00:00-05:00”,seatgeek,153,772,1971,2743
1644501600000,“2022-02-10T09:00:00-05:00”,vividseats,259,2812,3540,6352
1644526800000,“2022-02-10T16:00:00-05:00”,stubhub,139,1641,3382,5023
1644526800000,“2022-02-10T16:00:00-05:00”,seatgeek,91,863,1880,2743
1644526800000,“2022-02-10T16:00:00-05:00”,vividseats,120,2932,3420,6352
1644534000000,“2022-02-10T18:00:00-05:00”,stubhub,143,1784,3239,5023
1644534000000,“2022-02-10T18:00:00-05:00”,seatgeek,91,954,1789,2743
1644534000000,“2022-02-10T18:00:00-05:00”,vividseats,123,3055,3296,6351
1644544800000,“2022-02-10T21:00:00-05:00”,stubhub,9,1793,3230,5023
1644544800000,“2022-02-10T21:00:00-05:00”,seatgeek,2,956,1787,2743
1644544800000,“2022-02-10T21:00:00-05:00”,vividseats,11,3066,3285,6351
1644548400000,“2022-02-10T22:00:00-05:00”,stubhub,66,1859,3164,5023
1644548400000,“2022-02-10T22:00:00-05:00”,seatgeek,25,981,1762,2743
1644548400000,“2022-02-10T22:00:00-05:00”,vividseats,90,3156,3195,6351
1644552000000,“2022-02-10T23:00:00-05:00”,stubhub,86,1945,3078,5023
1644552000000,“2022-02-10T23:00:00-05:00”,seatgeek,36,1017,1726,2743
1644552000000,“2022-02-10T23:00:00-05:00”,vividseats,78,3234,3117,6351
1644584400000,“2022-02-11T08:00:00-05:00”,stubhub,24,1969,3054,5023
1644584400000,“2022-02-11T08:00:00-05:00”,seatgeek,14,1031,1712,2743
1644584400000,“2022-02-11T08:00:00-05:00”,vividseats,17,3251,3099,6350
1644588000000,“2022-02-11T09:00:00-05:00”,stubhub,85,2054,2969,5023
1644588000000,“2022-02-11T09:00:00-05:00”,seatgeek,51,1082,1661,2743
1644588000000,“2022-02-11T09:00:00-05:00”,vividseats,90,3341,3009,6350
1644595200000,“2022-02-11T11:00:00-05:00”,stubhub,171,2225,2798,5023
1644595200000,“2022-02-11T11:00:00-05:00”,seatgeek,99,1181,1562,2743
1644595200000,“2022-02-11T11:00:00-05:00”,vividseats,175,3516,2835,6351
1644602400000,“2022-02-11T13:00:00-05:00”,stubhub,303,2528,2495,5023
1644602400000,“2022-02-11T13:00:00-05:00”,seatgeek,195,1376,1367,2743
1644602400000,“2022-02-11T13:00:00-05:00”,vividseats,245,3761,2590,6351
1644624000000,“2022-02-11T19:00:00-05:00”,stubhub,41,2569,2454,5023
1644624000000,“2022-02-11T19:00:00-05:00”,seatgeek,13,1389,1354,2743
1644624000000,“2022-02-11T19:00:00-05:00”,vividseats,29,3790,2561,6351
1644627600000,“2022-02-11T20:00:00-05:00”,stubhub,36,2605,2418,5023
1644627600000,“2022-02-11T20:00:00-05:00”,seatgeek,18,1407,1336,2743
1644627600000,“2022-02-11T20:00:00-05:00”,vividseats,44,3834,2517,6351
1644631200000,“2022-02-11T21:00:00-05:00”,stubhub,70,2675,2348,5023
1644631200000,“2022-02-11T21:00:00-05:00”,seatgeek,15,1422,1321,2743
1644631200000,“2022-02-11T21:00:00-05:00”,vividseats,40,3874,2477,6351
1644634800000,“2022-02-11T22:00:00-05:00”,stubhub,21,2696,2327,5023
1644634800000,“2022-02-11T22:00:00-05:00”,seatgeek,13,1435,1308,2743
1644634800000,“2022-02-11T22:00:00-05:00”,vividseats,20,3894,2457,6351
1644638400000,“2022-02-11T23:00:00-05:00”,stubhub,39,2735,2288,5023
1644638400000,“2022-02-11T23:00:00-05:00”,seatgeek,5,1440,1303,2743
1644638400000,“2022-02-11T23:00:00-05:00”,vividseats,36,3930,2421,6351
1644642000000,“2022-02-12T00:00:00-05:00”,stubhub,22,2757,2266,5023
1644642000000,“2022-02-12T00:00:00-05:00”,seatgeek,18,1458,1285,2743
1644642000000,“2022-02-12T00:00:00-05:00”,vividseats,26,3956,2395,6351
1644645600000,“2022-02-12T01:00:00-05:00”,stubhub,63,2820,2203,5023
1644645600000,“2022-02-12T01:00:00-05:00”,seatgeek,13,1471,1272,2743
1644645600000,“2022-02-12T01:00:00-05:00”,vividseats,27,3983,2368,6351
1644670800000,“2022-02-12T08:00:00-05:00”,stubhub,15,2835,2188,5023
1644670800000,“2022-02-12T08:00:00-05:00”,seatgeek,9,1480,1263,2743
1644670800000,“2022-02-12T08:00:00-05:00”,vividseats,16,3999,2352,6351
1644674400000,“2022-02-12T09:00:00-05:00”,stubhub,26,2861,2162,5023
1644674400000,“2022-02-12T09:00:00-05:00”,seatgeek,9,1489,1254,2743
1644674400000,“2022-02-12T09:00:00-05:00”,vividseats,40,4039,2312,6351
1644678000000,“2022-02-12T10:00:00-05:00”,stubhub,59,2920,2103,5023
1644678000000,“2022-02-12T10:00:00-05:00”,seatgeek,19,1508,1235,2743
1644678000000,“2022-02-12T10:00:00-05:00”,vividseats,70,4109,2242,6351
1644681600000,“2022-02-12T11:00:00-05:00”,stubhub,64,2984,2039,5023
1644681600000,“2022-02-12T11:00:00-05:00”,seatgeek,26,1534,1209,2743
1644681600000,“2022-02-12T11:00:00-05:00”,vividseats,68,4177,2174,6351
1644685200000,“2022-02-12T12:00:00-05:00”,stubhub,70,3054,1969,5023
1644685200000,“2022-02-12T12:00:00-05:00”,seatgeek,42,1576,1167,2743
1644685200000,“2022-02-12T12:00:00-05:00”,vividseats,71,4248,2104,6352
1644688800000,“2022-02-12T13:00:00-05:00”,stubhub,47,3101,1922,5023
1644688800000,“2022-02-12T13:00:00-05:00”,seatgeek,29,1605,1138,2743
1644688800000,“2022-02-12T13:00:00-05:00”,vividseats,55,4303,2048,6351
1644692400000,“2022-02-12T14:00:00-05:00”,stubhub,100,3201,1822,5023
1644692400000,“2022-02-12T14:00:00-05:00”,seatgeek,56,1661,1082,2743
1644692400000,“2022-02-12T14:00:00-05:00”,vividseats,95,4398,1953,6351
1644696000000,“2022-02-12T15:00:00-05:00”,stubhub,35,3236,1787,5023
1644696000000,“2022-02-12T15:00:00-05:00”,seatgeek,13,1674,1069,2743
1644696000000,“2022-02-12T15:00:00-05:00”,vividseats,39,4437,1914,6351
1644699600000,“2022-02-12T16:00:00-05:00”,stubhub,101,3337,1686,5023
1644699600000,“2022-02-12T16:00:00-05:00”,seatgeek,67,1741,1002,2743
1644699600000,“2022-02-12T16:00:00-05:00”,vividseats,121,4558,1793,6351
1644703200000,“2022-02-12T17:00:00-05:00”,stubhub,21,3358,1665,5023
1644703200000,“2022-02-12T17:00:00-05:00”,seatgeek,9,1750,993,2743
1644703200000,“2022-02-12T17:00:00-05:00”,vividseats,18,4576,1780,6356
1644706800000,“2022-02-12T18:00:00-05:00”,stubhub,86,3444,1579,5023
1644706800000,“2022-02-12T18:00:00-05:00”,seatgeek,44,1794,949,2743
1644706800000,“2022-02-12T18:00:00-05:00”,vividseats,85,4661,1695,6356
1644710400000,“2022-02-12T19:00:00-05:00”,stubhub,324,3768,1255,5023
1644710400000,“2022-02-12T19:00:00-05:00”,seatgeek,225,2019,724,2743
1644710400000,“2022-02-12T19:00:00-05:00”,vividseats,291,4952,1403,6355
1644724800000,“2022-02-12T23:00:00-05:00”,stubhub,19,3787,1236,5023
1644724800000,“2022-02-12T23:00:00-05:00”,seatgeek,13,2032,711,2743
1644724800000,“2022-02-12T23:00:00-05:00”,vividseats,24,4976,1377,6353
1644728400000,“2022-02-13T00:00:00-05:00”,stubhub,108,3895,1128,5023
1644728400000,“2022-02-13T00:00:00-05:00”,seatgeek,57,2089,654,2743
1644728400000,“2022-02-13T00:00:00-05:00”,vividseats,104,5080,1273,6353
1644742800000,“2022-02-13T04:00:00-05:00”,stubhub,3,3898,1125,5023
1644742800000,“2022-02-13T04:00:00-05:00”,seatgeek,0,2089,654,2743
1644742800000,“2022-02-13T04:00:00-05:00”,vividseats,2,5082,1271,6353
1644746400000,“2022-02-13T05:00:00-05:00”,stubhub,1,3899,1124,5023
1644746400000,“2022-02-13T05:00:00-05:00”,seatgeek,1,2090,653,2743
1644746400000,“2022-02-13T05:00:00-05:00”,vividseats,9,5091,1262,6353
1644750000000,“2022-02-13T06:00:00-05:00”,stubhub,8,3907,1116,5023
1644750000000,“2022-02-13T06:00:00-05:00”,seatgeek,2,2092,651,2743
1644750000000,“2022-02-13T06:00:00-05:00”,vividseats,11,5102,1251,6353
1644753600000,“2022-02-13T07:00:00-05:00”,stubhub,28,3935,1088,5023
1644753600000,“2022-02-13T07:00:00-05:00”,seatgeek,3,2095,648,2743
1644753600000,“2022-02-13T07:00:00-05:00”,vividseats,26,5128,1225,6353
1644757200000,“2022-02-13T08:00:00-05:00”,stubhub,60,3995,1028,5023
1644757200000,“2022-02-13T08:00:00-05:00”,seatgeek,18,2113,630,2743
1644757200000,“2022-02-13T08:00:00-05:00”,vividseats,52,5180,1173,6353
1644760800000,“2022-02-13T09:00:00-05:00”,stubhub,29,4024,999,5023
1644760800000,“2022-02-13T09:00:00-05:00”,seatgeek,12,2125,618,2743
1644760800000,“2022-02-13T09:00:00-05:00”,vividseats,35,5215,1138,6353
1644764400000,“2022-02-13T10:00:00-05:00”,stubhub,88,4112,911,5023
1644764400000,“2022-02-13T10:00:00-05:00”,seatgeek,50,2175,568,2743
1644764400000,“2022-02-13T10:00:00-05:00”,vividseats,111,5326,1027,6353
1644768000000,“2022-02-13T11:00:00-05:00”,stubhub,135,4247,776,5023
1644768000000,“2022-02-13T11:00:00-05:00”,seatgeek,77,2252,491,2743
1644768000000,“2022-02-13T11:00:00-05:00”,vividseats,148,5474,878,6352
1644771600000,“2022-02-13T12:00:00-05:00”,stubhub,81,4328,695,5023
1644771600000,“2022-02-13T12:00:00-05:00”,seatgeek,44,2296,448,2744
1644771600000,“2022-02-13T12:00:00-05:00”,vividseats,97,5571,780,6351
1644775200000,“2022-02-13T13:00:00-05:00”,stubhub,109,4437,586,5023
1644775200000,“2022-02-13T13:00:00-05:00”,seatgeek,62,2358,385,2743
1644775200000,“2022-02-13T13:00:00-05:00”,vividseats,130,5701,650,6351
1644778800000,“2022-02-13T14:00:00-05:00”,stubhub,287,4724,299,5023
1644778800000,“2022-02-13T14:00:00-05:00”,seatgeek,200,2558,185,2743
1644778800000,“2022-02-13T14:00:00-05:00”,vividseats,306,6007,343,6350
1644782400000,“2022-02-13T15:00:00-05:00”,stubhub,127,4851,172,5023
1644782400000,“2022-02-13T15:00:00-05:00”,seatgeek,78,2636,107,2743
1644782400000,“2022-02-13T15:00:00-05:00”,vividseats,111,6118,230,6348
1644786000000,“2022-02-13T16:00:00-05:00”,stubhub,10,4861,162,5023
1644786000000,“2022-02-13T16:00:00-05:00”,seatgeek,7,2643,100,2743
1644786000000,“2022-02-13T16:00:00-05:00”,vividseats,11,6129,219,6348
1644789600000,“2022-02-13T17:00:00-05:00”,stubhub,0,4861,162,5023
1644789600000,“2022-02-13T17:00:00-05:00”,seatgeek,0,2643,100,2743
1644789600000,“2022-02-13T17:00:00-05:00”,vividseats,0,6129,219,6348
