ticket,site,row,section,url,distinctPricesCount,maxTimestampmillis
stubhub-1992019965,stubhub,5,420,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992019965,1,1644672156344
stubhub-1992019973,stubhub,17,311,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992019973,6,1644709689295
stubhub-1992020004,stubhub,15,541,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992020004,1,1644672156344
stubhub-1992020017,stubhub,21,543,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992020017,19,1644780868143
stubhub-1992020019,stubhub,11,248,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992020019,2,1644648929546
stubhub-1992021032,stubhub,5,457,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992021032,9,1644785651939
stubhub-1992021358,stubhub,19,533,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992021358,2,1644648929546
stubhub-1992022115,stubhub,1,308,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992022115,2,1644648929546
stubhub-1992023843,stubhub,8,550,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992023843,5,1644695170799
stubhub-1992025715,stubhub,9,505,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992025715,1,1644760387085
stubhub-1992025716,stubhub,9,550,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992025716,1,1644760387085
stubhub-1992026051,stubhub,7,223,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992026051,3,1644690444040
stubhub-1992027423,stubhub,10,504,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992027423,7,1644785651939
stubhub-1992028527,stubhub,9,213,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992028527,1,1644691391082
stubhub-1992029028,stubhub,10,522,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992029028,6,1644790092637
stubhub-1992029169,stubhub,6,204,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992029169,11,1644728788763
stubhub-1992029378,stubhub,10,312,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992029378,2,1644712425754
stubhub-1992033311,stubhub,19,305,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992033311,2,1644690444040
stubhub-1992035754,stubhub,10,514,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992035754,7,1644707767820
stubhub-1992036558,stubhub,7,233,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992036558,5,1644728788763
stubhub-1992045212,stubhub,2,348,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992045212,1,1644675946406
stubhub-1992046634,stubhub,4,456,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992046634,7,1644691391082
stubhub-1992047410,stubhub,19,232,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992047410,2,1644693281023
stubhub-1992047973,stubhub,4,132,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992047973,3,1644685406198
stubhub-1992048019,stubhub,2,132,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992048019,1,1644648929546
stubhub-1992048520,stubhub,5,438,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992048520,4,1644701054564
stubhub-1992048631,stubhub,4,430,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992048631,11,1644712425754
stubhub-1992050235,stubhub,14,225,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992050235,6,1644730702930
stubhub-1992050588,stubhub,7,455,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992050588,1,1644648929546
stubhub-1992052710,stubhub,1,110,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992052710,4,1644705875045
stubhub-1992053380,stubhub,12,203,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992053380,1,1644712425754
stubhub-1992053589,stubhub,17,211,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992053589,1,1644648929546
stubhub-1992057090,stubhub,8,339,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992057090,1,1644707767820
stubhub-1992062912,stubhub,6,228,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992062912,1,1644778966544
stubhub-1992067370,stubhub,13,522,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992067370,4,1644680683162
stubhub-1992068664,stubhub,17,310,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992068664,5,1644688258663
stubhub-1992068665,stubhub,3,210,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992068665,3,1644686352578
stubhub-1992071269,stubhub,5,247,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992071269,1,1644684456399
stubhub-1992073710,stubhub,14,549,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992073710,1,1644673104948
stubhub-1992073712,stubhub,3,414,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992073712,5,1644692336662
stubhub-1992073715,stubhub,20,528,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992073715,5,1644691391082
stubhub-1992077768,stubhub,10,102,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992077768,5,1644712425754
stubhub-1992078692,stubhub,5,130,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992078692,10,1644790092637
stubhub-1992078903,stubhub,22,531,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992078903,5,1644791471351
stubhub-1992081812,stubhub,2,245,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992081812,9,1644769449937
stubhub-1992082155,stubhub,4,122,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992082155,5,1644769449937
stubhub-1992083577,stubhub,8,513,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992083577,1,1644675000015
stubhub-1992084791,stubhub,20,506,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992084791,1,1644673104948
stubhub-1992088293,stubhub,2,300,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992088293,4,1644785651939
stubhub-1992111471,stubhub,11,105,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992111471,1,1644688258663
stubhub-1992115551,stubhub,9,105,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992115551,2,1644695170799
stubhub-1992115717,stubhub,11,131,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992115717,3,1644686352578
stubhub-1992116038,stubhub,10,131,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992116038,3,1644695170799
stubhub-1992117504,stubhub,20,236,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992117504,2,1644695170799
stubhub-1992120273,stubhub,8,536,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992120273,3,1644780868143
stubhub-1992131258,stubhub,8,245,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992131258,1,1644678787002
stubhub-1992134284,stubhub,7,108,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992134284,4,1644712425754
stubhub-1992139390,stubhub,1,509,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992139390,6,1644712425754
stubhub-1992174794,stubhub,7,102,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992174794,2,1644691391082
stubhub-1992176415,stubhub,4,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992176415,1,1644674052584
stubhub-1992176633,stubhub,4,422,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992176633,2,1644728788763
stubhub-1992176635,stubhub,1,300,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992176635,3,1644702000843
stubhub-1992176792,stubhub,4,335,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992176792,6,1644688258663
stubhub-1992176805,stubhub,15,520,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992176805,2,1644676893286
stubhub-1992177630,stubhub,2,243,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992177630,1,1644688258663
stubhub-1992177880,stubhub,4,541,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992177880,8,1644702000843
stubhub-1992180933,stubhub,5,422,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992180933,4,1644702000843
stubhub-1992180935,stubhub,18,513,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992180935,9,1644727842508
stubhub-1992180946,stubhub,15,514,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992180946,9,1644769449937
stubhub-1992180961,stubhub,20,305,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992180961,2,1644695170799
stubhub-1992180962,stubhub,5,420,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992180962,7,1644709689295
stubhub-1992180963,stubhub,15,541,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992180963,9,1644712425754
stubhub-1992180964,stubhub,16,543,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992180964,5,1644699159265
stubhub-1992180966,stubhub,6,539,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992180966,10,1644712425754
stubhub-1992181734,stubhub,4,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992181734,1,1644675000015
stubhub-1992183817,stubhub,11,546,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992183817,5,1644688258663
stubhub-1992184217,stubhub,15,508,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992184217,1,1644680683162
stubhub-1992184235,stubhub,21,534,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992184235,1,1644680683162
stubhub-1992184338,stubhub,21,516,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992184338,3,1644678787002
stubhub-1992184494,stubhub,18,544,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992184494,3,1644678787002
stubhub-1992184809,stubhub,3,508,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992184809,1,1644680683162
stubhub-1992185010,stubhub,6,540,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992185010,1,1644680683162
stubhub-1992185033,stubhub,12,515,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992185033,1,1644680683162
stubhub-1992185118,stubhub,8,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992185118,1,1644680683162
stubhub-1992185128,stubhub,5,540,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992185128,1,1644680683162
stubhub-1992185134,stubhub,7,104,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992185134,1,1644680683162
stubhub-1992185251,stubhub,16,539,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992185251,5,1644712425754
stubhub-1992185668,stubhub,14,545,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992185668,1,1644680683162
stubhub-1992185943,stubhub,14,519,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992185943,1,1644680683162
stubhub-1992186167,stubhub,2,342,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992186167,2,1644680683162
stubhub-1992186436,stubhub,4,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992186436,1,1644680683162
stubhub-1992186701,stubhub,1,301,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992186701,1,1644680683162
stubhub-1992187215,stubhub,18,128,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992187215,4,1644712425754
stubhub-1992188027,stubhub,8,532,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992188027,7,1644712425754
stubhub-1992188083,stubhub,3,339,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992188083,1,1644678787002
stubhub-1992188674,stubhub,1,308,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992188674,1,1644680683162
stubhub-1992189635,stubhub,15,113,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992189635,2,1644762769011
stubhub-1992189789,stubhub,3,513,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992189789,1,1644680683162
stubhub-1992189806,stubhub,14,514,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992189806,1,1644680683162
stubhub-1992190272,stubhub,2,348,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992190272,2,1644702000843
stubhub-1992190780,stubhub,8,513,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992190780,1,1644677840176
stubhub-1992193295,stubhub,16,535,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992193295,8,1644710635934
stubhub-1992196664,stubhub,3,456,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992196664,3,1644699159265
stubhub-1992196673,stubhub,3,324,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992196673,6,1644712425754
stubhub-1992197188,stubhub,3,406,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992197188,2,1644767537286
stubhub-1992197938,stubhub,7,535,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992197938,1,1644679735765
stubhub-1992198556,stubhub,3,406,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992198556,3,1644712425754
stubhub-1992198960,stubhub,5,422,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992198960,4,1644769449937
stubhub-1992199207,stubhub,16,103,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992199207,1,1644680683162
stubhub-1992199970,stubhub,13,109,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992199970,1,1644680683162
stubhub-1992199972,stubhub,12,109,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992199972,1,1644680683162
stubhub-1992199983,stubhub,18,108,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992199983,1,1644680683162
stubhub-1992200001,stubhub,18,107,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992200001,1,1644680683162
stubhub-1992200030,stubhub,11,536,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992200030,1,1644679735765
stubhub-1992201303,stubhub,6,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992201303,1,1644680683162
stubhub-1992201939,stubhub,5,449,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992201939,1,1644680683162
stubhub-1992202473,stubhub,3,425,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992202473,1,1644680683162
stubhub-1992202492,stubhub,19,131,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992202492,8,1644712425754
stubhub-1992202763,stubhub,12,132,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992202763,1,1644680683162
stubhub-1992203020,stubhub,14,549,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992203020,2,1644683513729
stubhub-1992203104,stubhub,16,128,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992203104,1,1644680683162
stubhub-1992203109,stubhub,13,128,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992203109,1,1644680683162
stubhub-1992203118,stubhub,12,134,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992203118,1,1644680683162
stubhub-1992203135,stubhub,11,248,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992203135,1,1644680683162
stubhub-1992203445,stubhub,6,352,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992203445,1,1644778966544
stubhub-1992203655,stubhub,1,548,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992203655,3,1644727842508
stubhub-1992204925,stubhub,5,232,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992204925,1,1644680683162
stubhub-1992204954,stubhub,8,230,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992204954,1,1644680683162
stubhub-1992205252,stubhub,13,232,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992205252,1,1644688258663
stubhub-1992207050,stubhub,18,202,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992207050,5,1644727842508
stubhub-1992208958,stubhub,21,542,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992208958,1,1644680683162
stubhub-1992210563,stubhub,2,439,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992210563,4,1644730702930
stubhub-1992210595,stubhub,11,246,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992210595,1,1644680683162
stubhub-1992211050,stubhub,16,516,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992211050,3,1644692336662
stubhub-1992211136,stubhub,4,448,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992211136,1,1644683513729
stubhub-1992211150,stubhub,4,456,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992211150,6,1644695170799
stubhub-1992211158,stubhub,9,233,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992211158,6,1644712425754
stubhub-1992212277,stubhub,20,511,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212277,1,1644682570386
stubhub-1992212329,stubhub,2,244,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212329,1,1644688258663
stubhub-1992212331,stubhub,8,211,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212331,6,1644709689295
stubhub-1992212332,stubhub,8,511,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212332,4,1644712425754
stubhub-1992212334,stubhub,10,539,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212334,5,1644730702930
stubhub-1992212335,stubhub,2,431,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212335,6,1644712425754
stubhub-1992212336,stubhub,4,300,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212336,6,1644730702930
stubhub-1992212337,stubhub,9,506,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212337,6,1644700107560
stubhub-1992212536,stubhub,18,233,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212536,7,1644710635934
stubhub-1992212579,stubhub,18,233,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992212579,7,1644780868143
stubhub-1992213405,stubhub,12,538,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992213405,3,1644789750382
stubhub-1992214787,stubhub,11,536,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992214787,6,1644712425754
stubhub-1992215217,stubhub,18,111,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992215217,4,1644777058958
stubhub-1992215924,stubhub,18,235,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992215924,5,1644700107560
stubhub-1992215967,stubhub,16,128,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992215967,5,1644710635934
stubhub-1992215990,stubhub,18,126,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992215990,4,1644712425754
stubhub-1992216031,stubhub,12,134,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216031,2,1644686352578
stubhub-1992216072,stubhub,13,128,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216072,6,1644780868143
stubhub-1992216097,stubhub,18,107,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216097,1,1644682570386
stubhub-1992216114,stubhub,12,109,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216114,3,1644690444040
stubhub-1992216142,stubhub,13,109,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216142,3,1644688258663
stubhub-1992216199,stubhub,18,108,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216199,1,1644684456399
stubhub-1992216261,stubhub,11,248,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216261,3,1644700107560
stubhub-1992216292,stubhub,3,425,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216292,6,1644769449937
stubhub-1992216314,stubhub,8,230,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216314,2,1644682570386
stubhub-1992216487,stubhub,5,232,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216487,2,1644682570386
stubhub-1992216505,stubhub,8,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216505,2,1644682570386
stubhub-1992216548,stubhub,7,104,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216548,2,1644682570386
stubhub-1992216571,stubhub,2,342,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216571,2,1644682570386
stubhub-1992216587,stubhub,11,246,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216587,3,1644707767820
stubhub-1992216659,stubhub,6,540,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216659,1,1644682570386
stubhub-1992216687,stubhub,18,131,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216687,5,1644707767820
stubhub-1992216701,stubhub,5,540,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216701,2,1644682570386
stubhub-1992216753,stubhub,5,449,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216753,5,1644758478205
stubhub-1992216786,stubhub,14,249,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216786,2,1644682570386
stubhub-1992216787,stubhub,15,508,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216787,1,1644682570386
stubhub-1992216831,stubhub,14,519,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216831,1,1644682570386
stubhub-1992216835,stubhub,12,132,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216835,6,1644776106797
stubhub-1992216888,stubhub,1,301,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216888,1,1644682570386
stubhub-1992216922,stubhub,12,515,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216922,1,1644682570386
stubhub-1992216944,stubhub,4,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216944,2,1644682570386
stubhub-1992216965,stubhub,21,534,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216965,1,1644682570386
stubhub-1992216993,stubhub,1,439,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992216993,1,1644682570386
stubhub-1992217026,stubhub,3,513,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992217026,2,1644682570386
stubhub-1992217052,stubhub,14,514,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992217052,1,1644682570386
stubhub-1992217076,stubhub,3,508,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992217076,1,1644682570386
stubhub-1992217092,stubhub,14,545,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992217092,1,1644682570386
stubhub-1992217133,stubhub,7,126,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992217133,2,1644702000843
stubhub-1992217853,stubhub,9,135,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992217853,7,1644730702930
stubhub-1992218022,stubhub,16,103,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992218022,2,1644695170799
stubhub-1992218136,stubhub,5,422,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992218136,1,1644700107560
stubhub-1992218166,stubhub,13,505,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992218166,1,1644688258663
stubhub-1992219404,stubhub,14,121,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992219404,1,1644682570386
stubhub-1992221333,stubhub,20,544,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992221333,4,1644769449937
stubhub-1992221346,stubhub,16,539,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992221346,4,1644763719597
stubhub-1992221348,stubhub,15,539,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992221348,3,1644730702930
stubhub-1992223088,stubhub,1,308,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992223088,5,1644712425754
stubhub-1992223822,stubhub,15,520,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992223822,1,1644683513729
stubhub-1992224372,stubhub,6,522,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992224372,4,1644695170799
stubhub-1992224905,stubhub,5,340,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992224905,1,1644683513729
stubhub-1992226028,stubhub,5,539,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992226028,8,1644712425754
stubhub-1992226465,stubhub,5,540,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992226465,7,1644710635934
stubhub-1992226585,stubhub,15,508,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992226585,1,1644685406198
stubhub-1992226641,stubhub,14,519,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992226641,5,1644712425754
stubhub-1992226777,stubhub,12,515,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992226777,2,1644688258663
stubhub-1992226892,stubhub,21,534,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992226892,2,1644686352578
stubhub-1992226968,stubhub,3,508,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992226968,5,1644707767820
stubhub-1992226998,stubhub,8,230,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992226998,1,1644685406198
stubhub-1992227137,stubhub,5,232,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227137,1,1644685406198
stubhub-1992227240,stubhub,1,439,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227240,5,1644730702930
stubhub-1992227258,stubhub,8,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227258,5,1644707767820
stubhub-1992227352,stubhub,7,104,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227352,2,1644693281023
stubhub-1992227365,stubhub,3,513,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227365,5,1644709689295
stubhub-1992227445,stubhub,1,301,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227445,5,1644769449937
stubhub-1992227456,stubhub,14,514,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227456,7,1644712425754
stubhub-1992227550,stubhub,4,101,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227550,1,1644688258663
stubhub-1992227579,stubhub,6,540,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227579,4,1644710635934
stubhub-1992227693,stubhub,18,107,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227693,1,1644692336662
stubhub-1992227721,stubhub,14,249,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227721,2,1644702000843
stubhub-1992227921,stubhub,13,104,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992227921,4,1644756568542
stubhub-1992228615,stubhub,14,121,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992228615,6,1644712425754
stubhub-1992229229,stubhub,11,511,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992229229,1,1644684456399
stubhub-1992230328,stubhub,8,121,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992230328,1,1644686352578
stubhub-1992230929,stubhub,22,228,https://www.stubhub.com/?byo=true&byo_qty=2&ticket_id=1992230929,3,1644780868143
